序号,关键词,关键词详情链接,热搜数,博主,博文内容,转发的博文内容,发布时间,来自,转发数,评论数,点赞数,页面网址,博文内图片地址,博文内视频地址,采集时间
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,四***,"
                    【考考你：100个中国传统文化名词，你会用英语表达吗？】学了这么多年英语，需要用英文介绍中国的美食和文化时，是否常常困惑怎么准确地翻译中国传统文化名词？比如火锅、羊肉泡馍、小笼包、豆腐脑？比如《诗经》、《史记》、《红楼梦》、《西游记》？100个中国传统文化名词翻译，戳图↓↓ 一起学起来#英语让一家人变得生疏# 收起d",,,, 459,38,574,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,"https://wx1.sinaimg.cn/orj360/667144e2ly1h6um2ohyqyj20dw0dwmyl.jpg
https://wx3.sinaimg.cn/orj360/667144e2ly1h6um2orc1bj20dw0dwgn3.jpg
https://wx3.sinaimg.cn/orj360/667144e2ly1h6um2oyzztj20dw0dwabq.jpg
https://wx4.sinaimg.cn/orj360/667144e2ly1h6um2pl9ewj20dw0dwabj.jpg
https://wx4.sinaimg.cn/orj360/667144e2ly1h6um2puhgrj20dw0dw0ue.jpg
https://wx4.sinaimg.cn/orj360/667144e2ly1h6um2q3yunj20dw0dwjsw.jpg
https://wx1.sinaimg.cn/orj360/667144e2ly1h6um2qedtoj20dw0dw75v.jpg
https://wx2.sinaimg.cn/orj360/667144e2ly1h6um2qpdkqj20dw0dwabk.jpg
https://wx3.sinaimg.cn/orj360/667144e2ly1h6um2qzhy6j20dw0dwwg6.jpg",,2022-10-05 22:37
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,孔***,"
                    针对这位同学的问题，老师想说请把卡戴珊的这句话刻烟吸肺#英语让一家人变得生疏##决战考研##考研# ​                ",,,, 4,9,58,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,"https://wx1.sinaimg.cn/thumb150/498ae5a0gy1h6ure4ttl9j20wi1niall.jpg
https://wx3.sinaimg.cn/thumb150/498ae5a0gy1h6urebi7rnj20wi14y7en.jpg",,2022-10-05 22:37
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,夏***,"
                    散装英文 你听过吗 #英语让一家人变得生疏# L夏舟的微博视频 ​                ",,,, 248,197,2352,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,"https://f.video.weibocdn.com/o0/2n9A3OU6lx07ZKwV4VCg010412003w9T0E010.mp4?label=mp4_720p&template=720x1556.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1664984205&ssig=T5EKA3Zrr2&KID=unistore,video",2022-10-05 22:37
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,上***,"
                    45部追剧就可以学英语的美剧推荐！让你在娱乐的同时培养语感！ #英语让一家人变得生疏# ​                ",,,, 198,14,195,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,"https://wx2.sinaimg.cn/orj360/6c09ccd7ly1h6ulbtfqfmj20hs0s0jus.jpg
https://wx3.sinaimg.cn/orj360/6c09ccd7ly1h6ulbu351dj20hs0s0djl.jpg
https://wx1.sinaimg.cn/orj360/6c09ccd7ly1h6ulbukc13j20hs0s0gp8.jpg
https://wx2.sinaimg.cn/orj360/6c09ccd7ly1h6ulbv34h7j20hs0s041q.jpg
https://wx3.sinaimg.cn/orj360/6c09ccd7ly1h6ulbvkxzxj20hs0s0ad3.jpg
https://wx1.sinaimg.cn/orj360/6c09ccd7ly1h6ulbw11c2j20hs0s0tbx.jpg
https://wx2.sinaimg.cn/orj360/6c09ccd7ly1h6ulbwk3vyj20hs0s0dis.jpg
https://wx3.sinaimg.cn/thumb150/6c09ccd7ly1h6ulbx19xxj20hs0s0q67.jpg
https://wx4.sinaimg.cn/thumb150/6c09ccd7ly1h6ulbxi2t1j20hs0s0whr.jpg",,2022-10-05 22:37
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,南***,#英语让一家人变得生疏#最熟悉的陌生人，初次见面，请多关照。为了让孙子有更好的语言环境，这一家人真是拼了，爷爷奶奶也算是跟着孩子更新了知识库，实践活到老学到老。。。 ​                ,,,, 33,51,493,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,"https://wx4.sinaimg.cn/thumb150/c36305cfly1h6ukwa7kn7j20n00d8gr9.jpg
https://wx3.sinaimg.cn/thumb150/c36305cfly1h6ukwafz3fj20n00cygrd.jpg
https://wx4.sinaimg.cn/thumb150/c36305cfly1h6ukw9w332j20n00cpgr9.jpg",,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,u***,#英语让一家人变得生疏#大一的时候吧我们寝室说既然咱们都是英专生那咱们平时就用英语对话吧之后的那一个小时寝室就没什么人说话 ​                ,,,,,12,51,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,鸡***,#英语让一家人变得生疏# 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈从唠叨到沉默寡言 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,嘉***,#英语让一家人变得生疏#几年级开始学英语了 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,校***,#英语让一家人变得生疏#好家伙，抖音才看不到没多久微博的热搜级来了现在抖音已经成为微博的素材来源之一了 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,-***,#英语让一家人变得生疏#红红火火恍恍惚惚 ​                ,,,,,,1,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,述***,#英语让一家人变得生疏#看成了英语一让家人生疏 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,淇***,#英语让一家人变得生疏#近期我最喜欢的一句英文是:Don't touch me.#成毅沉香如屑# cy #成毅应渊帝君# L淇淇落落的微博视频 ​                ,,,,,1,14,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,"https://f.video.weibocdn.com/o0/WDns6xtVlx07ZKNODGaQ010412005Vlm0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1664984221&ssig=GAsIJowlDw&KID=unistore,video",2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,昕***,#英语让一家人变得生疏#他们好像不熟，不确定，再看看 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
10,英语让一家人变得生疏,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,352032,i***,#英语让一家人变得生疏#看成了，英语一让家人变的生疏 ​                ,,,,,,1,https://s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E8%AE%A9%E4%B8%80%E5%AE%B6%E4%BA%BA%E5%8F%98%E5%BE%97%E7%94%9F%E7%96%8F%23&t=31&band_rank=10&Refer=top,,,2022-10-05 22:38
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,沸***,"
                    【#新郎抱不动14岁儿子抱起妈妈出嫁# 新娘：感觉很幸福】#38岁新娘回应14岁儿子抱自己出嫁#，10月3日，浙江丽水，40岁新郎迎娶38岁新娘，新娘下婚车时，由于新郎抱不动，旁边新娘14岁的儿子上前帮忙一把抱起妈妈。新娘吴女士表示，当时觉得自己很幸福，身边不仅有爱自己的儿子，还有爱自己的丈夫。至于别人怎么评论吴女士表示不在乎，过好自己的就行了。#遇见美好#2丽水 L沸点视频的微博视频 收起d",,,, 289,815,39689,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,"https://f.video.weibocdn.com/o0/ydMODvBElx07ZKrScjmE01041200of520E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=4ub7gI97adQ&Expires=1664984308&ssig=1IxGaMmoyD&KID=unistore,video",2022-10-05 22:38
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,商***,#38岁新娘回应14岁儿子抱自己出嫁#真是好儿子。这后爸爸身体有点虚。这亲儿子力气真不小。母亲二婚，儿子不但高高兴兴，还帮后爸抱母起上婚车，真的很棒。 ​                ,,,, 49,31,1402,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:38
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,马***,#新郎抱不动14岁儿子抱起妈妈出嫁#这事我知道些，38岁新娘是浙江丽水人，不止有一个强壮到14岁能抱起她的儿子，还有一个18岁女儿，这一次她带着两娃再嫁40男子，不得不说这位妈妈把孩子教育的很好，能够这么宽容接受妈妈再嫁，也不得不说这位男子还是很包容，能接受女子这一对子女！这对新人很幸福很有勇气，这对子女很阳光，祝愿他们一家四口未来的日子美满幸福！#38岁新娘回应14岁儿子抱自己出嫁# L马上谈的微博视频 收起d,,,, 11,13,141,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,"https://f.video.weibocdn.com/o0/47STt41rlx07ZKMQgEus01041200GvdX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1664984298&ssig=xx6LbT%2F%2B4y&KID=unistore,video",2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,·***,#38岁新娘回应14岁儿子抱自己出嫁#连儿子都认可的婚姻，看来是真的选对了人，这位妈妈说的也很对，过好自己就行了，不用太在意别人怎么说，祝福这幸福的一家人啊 ​                ,,,, 6,52,302,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,https://wx3.sinaimg.cn/orj360/0080aG61gy1h6uporsonmj30r61au76j.jpg,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,舒***,成都婚恋 女孩子选对象咋个去看对方的原生家庭，咋个知道对方父母是不是和谐？难道要去住一段时间吗？作为一个月老，我在成都做同城相亲社群，每天都有大量单身狗找我分配对象，我觉得这个“建议”还是靠谱的。只是如何落实和执行的问题？#38岁新娘回应14岁儿子抱自己出嫁# 2成都 收起d,,,, 2,11,11,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,https://wx3.sinaimg.cn/orj360/580e75cbly1h6uqg7v08nj20u01u077i.jpg,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,大***,#38岁新娘回应14岁儿子抱自己出嫁#祝幸福 ​                ,,,,,,,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,追***,#38岁新娘回应14岁儿子抱自己出嫁#幸福就好感觉画面十分温馨 ​                ,,,,,,3,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,https://wx2.sinaimg.cn/orj360/0083RYvCgy1h6usftgru0j30wi1axtbj.jpg,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,雾***,#38岁新娘回应14岁儿子抱自己出嫁# 幸福就好 ​                ,,,,,,,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,重***,#38岁新娘回应14岁儿子抱自己出嫁#不要在乎别人说什么，生活是自己的，自己幸福就好~ ​                ,,,,,,13,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,揽***,#38岁新娘回应14岁儿子抱自己出嫁#连儿子都认可的婚姻，应该是遇到对的人了，新娘笑的很幸福 ​                ,,,,,,1,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,热***,#38岁新娘回应14岁儿子抱自己出嫁#教科书式的软饭硬吃，你学废了吗？ L火车飞机牛轰轰的微博视频 ​​​                ,,,,,,1,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,"https://f.video.weibocdn.com/o0/LGo1ieAzlx07ZKnvgPvO01041200ctQf0E010.mp4?label=mp4_hd&template=722x408.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1664984306&ssig=GSwAJQacsN&KID=unistore,video",2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,嫣***,#38岁新娘回应14岁儿子抱自己出嫁#哇，亲子关系真好。这个妈妈太幸福啦 ​                ,,,,,,2,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,小***,#38岁新娘回应14岁儿子抱自己出嫁#祝福！找到自己爱的人和爱自己的人 ​                ,,,,,,,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
11,38岁新娘回应14岁儿子抱自己出嫁,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,350622,懵***,"
                    14岁正值叛逆期的少年都愿意接受，祝福他们吧！一定是有爱的人在一起了！#38岁新娘回应14岁儿子抱自己出嫁# ​​​                ",,,,,,,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,,2022-10-05 22:39
12,妻子怀孕丈夫患妊娠伴随综合征孕吐,https://s.weibo.com/weibo?q=%23%E5%A6%BB%E5%AD%90%E6%80%80%E5%AD%95%E4%B8%88%E5%A4%AB%E6%82%A3%E5%A6%8A%E5%A8%A0%E4%BC%B4%E9%9A%8F%E7%BB%BC%E5%90%88%E5%BE%81%E5%AD%95%E5%90%90%23&t=31&band_rank=12&Refer=top,350231,沸***,"
                    【#新郎抱不动14岁儿子抱起妈妈出嫁# 新娘：感觉很幸福】#38岁新娘回应14岁儿子抱自己出嫁#，10月3日，浙江丽水，40岁新郎迎娶38岁新娘，新娘下婚车时，由于新郎抱不动，旁边新娘14岁的儿子上前帮忙一把抱起妈妈。新娘吴女士表示，当时觉得自己很幸福，身边不仅有爱自己的儿子，还有爱自己的丈夫。至于别人怎么评论吴女士表示不在乎，过好自己的就行了。#遇见美好#2丽水 L沸点视频的微博视频 收起d",,,, 289,815,39689,https://s.weibo.com/weibo?q=%2338%E5%B2%81%E6%96%B0%E5%A8%98%E5%9B%9E%E5%BA%9414%E5%B2%81%E5%84%BF%E5%AD%90%E6%8A%B1%E8%87%AA%E5%B7%B1%E5%87%BA%E5%AB%81%23&t=31&band_rank=11&Refer=top,,"https://f.video.weibocdn.com/o0/ydMODvBElx07ZKrScjmE01041200of520E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=4ub7gI97adQ&Expires=1664984308&ssig=1IxGaMmoyD&KID=unistore,video",2022-10-05 22:40
